case_id,cluster,duration_days,outcome,loan_goal,app_type,requested_amount
Application_1592781422,1,17.05781519675926,Pending,"Other, see explanation",New credit,5000.0
Application_1592813368,1,20.93399571759259,Pending,Home improvement,New credit,5000.0
Application_1592858998,2,21.12950945601852,Cancelled,"Other, see explanation",New credit,10000.0
Application_1592873834,1,10.742344907407407,Pending,Extra spending limit,New credit,15000.0
Application_1592967370,2,32.77395947916666,Cancelled,Existing loan takeover,New credit,16000.0
Application_1592972291,1,11.829792199074074,Pending,Unknown,New credit,0.0
Application_159300793,1,10.068482222222222,Pending,Car,New credit,8500.0
Application_1593014034,1,9.855920787037038,Pending,Home improvement,New credit,5000.0
Application_1593076472,1,12.728807048611111,Pending,Car,New credit,12500.0
Application_1593090463,1,7.629472986111112,Pending,Home improvement,New credit,15000.0
Application_1593129209,1,11.146812592592592,Pending,Car,New credit,5000.0
Application_1593132137,1,17.71765326388889,Pending,Existing loan takeover,New credit,15000.0
Application_1593164638,0,19.79963605324074,Denied,Car,New credit,6000.0
Application_1593230963,1,7.322079502314815,Pending,Extra spending limit,New credit,15000.0
Application_1593275377,2,31.43555572916667,Cancelled,Remaining debt home,New credit,30000.0
Application_159332276,1,12.439490416666667,Pending,"Other, see explanation",New credit,5000.0
Application_1593334678,2,19.25027392361111,Cancelled,Existing loan takeover,Limit raise,11500.0
Application_1593340963,1,37.52223931712963,Cancelled,Car,New credit,5000.0
Application_1593413384,2,32.86342363425926,Cancelled,Boat,New credit,52500.0
Application_1593417508,0,10.012605555555556,Denied,Car,Limit raise,8600.0
Application_1593442109,2,33.51556185185186,Cancelled,"Other, see explanation",New credit,5000.0
Application_1593504728,2,33.51763275462963,Cancelled,Existing loan takeover,New credit,8000.0
Application_1593518653,2,31.70399783564815,Cancelled,Existing loan takeover,New credit,5000.0
Application_1593526429,1,17.01425767361111,Pending,Existing loan takeover,New credit,17500.0
Application_1593612371,2,30.504560428240744,Cancelled,Car,New credit,7500.0
Application_1593639164,1,23.496022743055555,Pending,Car,New credit,15000.0
Application_1593644307,1,8.774681400462963,Pending,"Other, see explanation",Limit raise,0.0
Application_1593676238,2,31.71292070601852,Cancelled,Car,New credit,15000.0
Application_1593705186,1,15.621431956018517,Pending,Home improvement,New credit,17000.0
Application_1593708809,1,9.949010335648149,Pending,Existing loan takeover,New credit,7000.0
Application_1593767107,2,30.715755868055556,Cancelled,Existing loan takeover,New credit,6500.0
Application_1593950257,2,11.175615925925927,Cancelled,Home improvement,New credit,10000.0
Application_1594087706,2,30.78317304398148,Cancelled,Unknown,New credit,0.0
Application_1594111365,1,32.88715491898148,Pending,Car,New credit,25000.0
Application_159413614,2,30.6342975,Cancelled,Existing loan takeover,New credit,29000.0
Application_1594222977,2,30.69393424768519,Cancelled,Car,New credit,14000.0
Application_159425596,0,8.552413043981481,Denied,Car,New credit,25000.0
Application_1594259231,1,9.15349982638889,Pending,Car,Limit raise,15000.0
Application_1594305363,2,30.947047152777778,Cancelled,Unknown,Limit raise,55000.0
Application_1594317140,1,5.077810046296296,Pending,Remaining debt home,New credit,15000.0
Application_1594328665,1,6.083216770833333,Pending,Home improvement,Limit raise,14500.0
Application_1594453771,1,23.562417974537038,Pending,Existing loan takeover,New credit,5000.0
Application_159448414,2,32.51622430555555,Cancelled,Existing loan takeover,New credit,15000.0
Application_1594604497,2,4.114698483796297,Cancelled,Home improvement,Limit raise,15000.0
Application_1594673087,2,34.51989717592593,Cancelled,"Other, see explanation",New credit,7500.0
Application_1594885806,1,10.175335069444444,Pending,Unknown,Limit raise,0.0
Application_1594940843,1,48.61299552083334,Pending,Home improvement,New credit,35000.0
Application_1594976866,2,30.522641736111108,Cancelled,Existing loan takeover,New credit,25000.0
Application_1595026926,1,6.1468796990740735,Pending,Car,New credit,0.0
Application_1595126280,0,11.880152175925927,Denied,Home improvement,New credit,15000.0
Application_1595329738,1,22.840604097222222,Pending,Extra spending limit,New credit,25000.0
Application_1595554552,1,45.63724491898148,Cancelled,Home improvement,New credit,10000.0
Application_1595644784,1,14.959561377314813,Pending,Car,New credit,10000.0
Application_1595696801,1,34.196271608796295,Pending,"Other, see explanation",New credit,50000.0
Application_159582191,2,33.903623645833335,Cancelled,Existing loan takeover,New credit,5000.0
Application_159587357,1,40.636574583333335,Pending,Car,New credit,27000.0
Application_1595937456,1,41.40638298611111,Pending,Existing loan takeover,New credit,20000.0
Application_1596032771,0,10.754326863425925,Denied,Car,New credit,7000.0
Application_1596051766,2,33.44102615740741,Cancelled,Home improvement,New credit,35000.0
Application_1596066079,1,3.0867578472222226,Pending,Car,New credit,62500.0
Application_1596070205,1,28.567190567129632,Pending,Unknown,New credit,0.0
Application_1596259876,1,10.929083576388889,Pending,Extra spending limit,New credit,5000.0
Application_1596300679,1,10.591917708333332,Pending,Car,New credit,12000.0
Application_159634573,1,9.928752951388889,Pending,Unknown,Limit raise,26000.0
Application_1596381085,1,22.66529722222222,Pending,Car,New credit,15000.0
Application_1596462792,2,8.259632870370371,Cancelled,"Other, see explanation",New credit,35000.0
Application_159653881,1,10.76424710648148,Pending,Car,New credit,10000.0
Application_1596597120,1,31.44874215277778,Pending,Car,New credit,0.0
Application_1596747050,2,30.88562841435185,Cancelled,Home improvement,New credit,35000.0
Application_1596918091,1,16.309409305555555,Pending,Car,New credit,13800.0
Application_1596977845,1,20.224984687499997,Pending,Remaining debt home,New credit,24000.0
Application_1597023499,1,24.719922627314816,Pending,Existing loan takeover,New credit,30000.0
Application_1597050170,1,33.7738815625,Pending,Existing loan takeover,New credit,7000.0
Application_1597138122,2,30.492000740740743,Cancelled,Car,New credit,16000.0
Application_1597209923,1,25.84072611111111,Pending,Home improvement,New credit,5000.0
Application_1597260990,1,17.420943194444444,Pending,Existing loan takeover,New credit,35800.0
Application_159733698,2,32.630705891203704,Cancelled,Car,New credit,5000.0
Application_1597473147,2,30.862029537037035,Cancelled,Existing loan takeover,New credit,15000.0
Application_1597525905,2,31.16979327546296,Cancelled,Not speficied,New credit,5000.0
Application_1597571599,2,32.76450907407407,Cancelled,"Other, see explanation",New credit,5000.0
Application_1597614471,2,30.51951630787037,Cancelled,Existing loan takeover,New credit,30000.0
Application_1597735097,1,9.05750681712963,Pending,Car,New credit,10000.0
Application_1597771561,1,24.43033290509259,Pending,Existing loan takeover,New credit,10000.0
Application_1598196743,1,21.93538851851852,Pending,Not speficied,New credit,25000.0
Application_1598268086,0,18.115125763888887,Denied,Not speficied,New credit,5000.0
Application_1598276616,0,13.898494467592593,Denied,Car,New credit,22000.0
Application_1598320370,0,0.013596458333333332,Denied,Existing loan takeover,New credit,18000.0
Application_1598375191,0,8.772654849537037,Denied,Home improvement,Limit raise,30000.0
Application_15984038,1,5.013367083333334,Cancelled,"Other, see explanation",New credit,40000.0
Application_159861644,1,8.839533888888889,Pending,Car,New credit,10800.0
Application_1598630062,1,13.312581388888887,Pending,Existing loan takeover,New credit,20000.0
Application_1598632399,1,11.9848959375,Pending,Car,New credit,7000.0
Application_1598725907,2,30.53054408564815,Cancelled,Unknown,New credit,0.0
Application_1598726895,1,30.61959990740741,Pending,Car,New credit,5000.0
Application_1598819239,1,22.083813217592592,Pending,Existing loan takeover,New credit,15000.0
Application_1598894275,1,20.122316666666666,Pending,Existing loan takeover,Limit raise,18000.0
Application_1598913755,1,30.010666342592593,Pending,Car,New credit,35000.0
Application_1599304156,1,7.6767471875,Pending,Car,New credit,0.0
Application_1599321616,1,14.093112407407407,Pending,Home improvement,New credit,50000.0
Application_1599355993,0,10.856897627314813,Denied,Car,New credit,5000.0
Application_1599386584,2,31.806875451388887,Cancelled,Car,New credit,5500.0
Application_1599405351,1,30.627822013888892,Pending,Home improvement,New credit,20000.0
Application_1599504425,0,12.946356643518518,Denied,Home improvement,New credit,18000.0
Application_159963009,0,7.069497685185185,Denied,"Other, see explanation",New credit,15000.0
Application_159971235,1,9.00100570601852,Pending,Unknown,New credit,0.0
Application_1599731492,1,19.904306203703705,Pending,Car,New credit,10000.0
Application_1599786441,1,8.771692314814816,Pending,Motorcycle,New credit,10000.0
Application_159980013,1,15.680242708333333,Pending,Home improvement,Limit raise,0.0
Application_1599824725,1,19.95754951388889,Pending,"Other, see explanation",New credit,25000.0
Application_1599946706,0,16.95362761574074,Denied,Unknown,New credit,0.0
Application_1599989064,1,21.779555358796298,Pending,"Other, see explanation",New credit,15000.0
Application_1600020197,1,35.90324778935185,Pending,Unknown,New credit,0.0
Application_160003850,0,11.059145682870371,Denied,Car,New credit,5250.0
Application_1600137092,2,31.79411212962963,Cancelled,Extra spending limit,Limit raise,10000.0
Application_1600150028,0,39.11209296296296,Denied,Home improvement,New credit,20000.0
Application_1600155880,1,11.956792141203703,Pending,Caravan / Camper,New credit,10000.0
Application_160021106,1,13.08693386574074,Pending,"Other, see explanation",New credit,5500.0
Application_1600216301,0,10.858449872685185,Denied,Existing loan takeover,New credit,23000.0
Application_1600246598,1,20.592426666666668,Pending,Existing loan takeover,New credit,20000.0
Application_1600253482,1,3.9985107175925925,Pending,Existing loan takeover,New credit,10000.0
Application_16002591,2,32.760724467592595,Cancelled,Motorcycle,New credit,6000.0
Application_1600450105,2,30.92667396990741,Cancelled,Unknown,New credit,0.0
Application_1600471037,0,17.9639084375,Denied,Car,Limit raise,25000.0
Application_160048129,1,35.65817916666667,Pending,Car,New credit,5000.0
Application_1600531431,1,5.177875694444444,Pending,Home improvement,Limit raise,17000.0
Application_1600658059,1,10.186442534722222,Cancelled,Car,Limit raise,10000.0
Application_1600671916,1,15.826826967592593,Pending,Home improvement,New credit,15000.0
Application_1600746513,1,13.263392025462963,Pending,Car,New credit,5000.0
Application_160078889,2,30.885911423611113,Cancelled,Home improvement,New credit,15000.0
Application_1600799981,1,2.841820023148148,Pending,Car,New credit,5000.0
Application_1600812392,1,15.210635520833334,Pending,Existing loan takeover,New credit,25000.0
Application_1600840489,1,6.781633634259259,Pending,Existing loan takeover,New credit,7500.0
Application_1600925698,2,31.68141111111111,Cancelled,Home improvement,New credit,50000.0
Application_1600961137,1,22.509769629629627,Pending,Car,New credit,72000.0
Application_1600982783,1,7.996145127314815,Pending,Existing loan takeover,New credit,12500.0
Application_1601041346,1,10.102650439814814,Cancelled,Existing loan takeover,New credit,15000.0
Application_1601174854,1,36.93780960648148,Pending,Existing loan takeover,New credit,32500.0
Application_1601194488,2,36.824330868055554,Cancelled,Home improvement,New credit,5000.0
Application_160125934,2,7.943196469907408,Cancelled,Not speficied,New credit,10000.0
Application_1601282084,2,30.671362708333334,Cancelled,Car,New credit,5000.0
Application_160128919,2,32.46481166666667,Cancelled,Car,New credit,15000.0
Application_1601392433,1,33.86069511574075,Pending,Unknown,New credit,0.0
Application_1601395766,2,31.477427025462962,Cancelled,Car,New credit,12500.0
Application_160157720,1,34.839545856481486,Pending,Car,New credit,5000.0
Application_1601588285,1,13.79872125,Pending,Car,New credit,10000.0
Application_1601608603,1,10.873613078703704,Pending,"Other, see explanation",New credit,8500.0
Application_160163429,1,25.742937222222224,Pending,"Other, see explanation",New credit,10000.0
Application_1601726728,2,31.48822486111111,Cancelled,Car,New credit,15000.0
Application_1601792198,1,7.930298854166667,Pending,Home improvement,New credit,32000.0
Application_1601830954,2,58.93451373842592,Cancelled,Home improvement,New credit,17000.0
Application_1601877381,2,33.78857454861111,Cancelled,Not speficied,New credit,7000.0
Application_1601987670,2,32.94753293981481,Cancelled,Home improvement,New credit,5000.0
Application_160217815,1,16.851613506944442,Pending,Home improvement,Limit raise,0.0
Application_1602207403,2,31.800913680555553,Cancelled,Car,New credit,6000.0
Application_1602281715,1,9.69917244212963,Pending,Car,New credit,16000.0
Application_1602302483,1,43.02901447916666,Cancelled,Home improvement,Limit raise,25000.0
Application_1602505772,1,5.221875416666667,Pending,"Other, see explanation",Limit raise,0.0
Application_1602516282,0,19.72864570601852,Denied,"Other, see explanation",New credit,12500.0
Application_1602527928,2,34.4022302662037,Cancelled,Home improvement,New credit,5000.0
Application_1602551060,1,7.967252650462963,Pending,Home improvement,Limit raise,50000.0
Application_1602626150,2,31.88680679398148,Cancelled,Caravan / Camper,New credit,20000.0
Application_1602747736,1,8.862679305555556,Pending,Caravan / Camper,Limit raise,15000.0
